start_time_iso=2026-06-03T18:26:58.090
time_sec,Endo_mm,Trans_mm,Epi_mm
405.2,210.441015625,207.18437500000002,221.14921875
405.301,211.94765625,207.69375000000002,221.47421875
405.401,213.62929687500002,207.77499999999998,221.89296875
405.5,215.373828125,207.68125,222.35859375
405.6,217.083984375,207.721875,222.83359375
405.701,218.714453125,208.244140625,223.36210937500002
405.8,220.198046875,208.98164062499998,223.737109375
405.9,221.659765625,209.92578125,224.196484375
406.001,223.040234375,210.844921875,224.687109375
406.1,224.270703125,211.55742187500002,225.20234375
406.2,225.369921875,212.19765625,225.83671875
406.3,226.366015625,212.70390625,226.33671875
406.4,227.35625000000002,213.266015625,226.951953125
406.501,228.43671874999998,213.94375,227.689453125
406.6,229.4359375,214.490625,228.28593750000002
406.701,230.49765624999998,215.087109375,228.94218750000002
406.801,231.45390625000002,215.815234375,229.5609375
406.901,232.29140625,216.74609375,230.06367187499998
407.001,233.01953125,217.97695312500002,230.519921875
407.1,233.62890625,219.08320312499998,230.79804687499998
407.201,234.23515625,220.408203125,231.16328124999998
407.301,234.84140625,221.58906249999998,231.48828125
407.401,235.41953125,222.6796875,231.79140625
407.5,235.97578124999998,223.8453125,232.11015625000002
407.601,236.50703125,224.99531249999998,232.41914062499998
407.7,236.99765625,226.08906249999998,232.70664062499998
407.802,237.501171875,227.2640625,233.019140625
407.9,237.90156249999998,228.2046875,233.25664062500002
408.001,238.29843749999998,229.3046875,233.516015625
408.101,238.617578125,230.19218750000002,233.659375
408.201,238.876953125,231.1390625,233.790625
408.301,239.09257812500002,232.05195312499998,233.8875
408.4,239.28046875,232.88945312500002,233.946875
408.501,239.46171875,233.736328125,233.98749999999998
408.601,239.60234375,234.336328125,233.990625
408.7,239.72421875,234.939453125,233.96875
408.801,239.83984375,235.49609375,233.93125
408.9,239.958984375,235.99921874999998,233.884375
409.001,240.071484375,236.43359375,233.8125
409.1,240.177734375,236.82421875,233.73125
409.201,240.28398437500002,237.21796875,233.640625
409.301,240.37773437500002,237.55195312499998,233.58124999999998
409.4,240.462109375,237.870703125,233.519140625
409.5,240.552734375,238.220703125,233.450390625
409.601,240.633984375,238.4796875,233.416015625
409.7,240.725,239.0421875,233.394140625
409.828,240.84687499999998,239.0640625,233.394140625
409.9,240.915625,239.2265625,233.406640625
410.0,241.01875,239.46992187499998,233.425390625
410.101,241.103125,239.644921875,233.434765625
410.201,241.19062499999998,239.85117187499998,233.441015625
410.3,241.271875,240.013671875,233.450390625
410.401,241.35625,240.169921875,233.46601562499998
410.5,241.444140625,240.30429687499998,233.497265625
410.6,241.534765625,240.419921875,233.534765625
410.701,241.634765625,240.52578125,233.59375
410.801,241.72539062500002,240.60078125,233.634375
410.9,241.812890625,240.67578125,233.6875
411.0,241.909765625,240.74140625,233.75625
411.101,241.991015625,240.78203125,233.803125
411.201,242.072265625,240.82578125,233.85625
411.301,242.14453125,240.86953125,233.90625
411.4,242.20078125,240.90390625,233.946875
411.501,242.25078125,240.93828125,233.98749999999998
411.601,242.29765625,240.97578124999998,234.009375
411.701,242.34140625,241.03203125,234.021875
411.8,242.36953125,241.09140625,234.021875
411.9,242.40078125,241.16640625,234.01250000000002
412.0,242.43203125000002,241.24140625,233.996875
412.1,242.46640624999998,241.31640625,233.98749999999998
412.2,242.51015625,241.39453125,233.978125
412.301,242.55703125,241.46640624999998,233.96875
412.4,242.59453125,241.54453125,233.953125
412.5,242.61953125,241.644140625,233.921875
412.6,242.63515625000002,241.73164062499998,233.89375
412.7,242.64140625,241.837890625,233.853125
412.8,242.64140625,241.950390625,233.80937500000002
412.901,242.63828125,242.053515625,233.76875
413.001,242.61640625,242.162890625,233.71875
413.1,242.59453125,242.259765625,233.68125
413.201,242.57265625,242.419140625,233.62812499999998
413.301,242.55390625,242.64374999999998,233.566015625
413.401,242.54140625,242.95,233.487890625
413.5,242.53203125,243.315625,233.397265625
413.6,242.52265624999998,243.640625,233.331640625
413.701,242.51953125,243.975,233.269140625
413.8,242.51328124999998,244.321875,233.20664062499998
413.901,242.51328124999998,244.66875,233.150390625
414.001,242.52890625,244.96875,233.112890625
414.101,242.57578125,245.2125,233.097265625
414.201,242.63828125,245.43124999999998,233.094140625
414.3,242.72265625,245.584375,233.109765625
414.401,242.835546875,245.68124999999998,233.156640625
414.5,243.00742187499998,245.721875,233.259765625
414.6,243.21054687499998,245.703125,233.359765625
414.7,243.45703125,245.63125,233.50664062500002
414.8,243.70390625,245.521875,233.6875
414.901,243.92890624999998,245.375,233.909375
415.0,244.134765625,245.178125,234.15625
415.101,244.34414062500002,244.95,234.440625
415.2,244.5625,244.725,234.74375
415.3,244.8125,244.5125,235.102734375
415.4,245.074609375,244.34375,235.42460937500002
415.5,245.365234375,244.153125,235.852734375
415.601,245.64921875000002,244.01875,236.137109375
415.701,245.93671875,243.90625,236.41796875
415.801,246.236328125,243.828125,236.66171875
415.901,246.533203125,243.77812500000002,236.87421875
416.001,246.8421875,243.75312499999998,237.08984375
416.1,247.0828125,243.75625,237.19296875
416.2,247.363671875,243.796875,237.321484375
416.301,247.598046875,243.853125,237.380859375
416.4,247.79453125,243.925,237.42148437499998
416.501,247.92265625000002,244.0,237.42460937500002
416.601,247.97890625,244.09375,237.362109375
416.7,247.99140624999998,244.19062499999998,237.274609375
416.801,247.99140624999998,244.290625,237.19609375000002
416.901,248.02265625,244.375,237.18359375
417.001,248.12265624999998,244.54375000000002,237.265234375
417.101,248.19453124999998,244.671875,237.333984375
417.2,248.12890625,244.625,237.296484375
417.301,247.78828124999998,244.2,236.97109375
417.401,247.263671875,243.5625,236.57734375
417.5,246.533203125,242.609765625,235.905859375
417.6,245.78984375,241.88164062500002,235.44648437499998
417.701,244.93124999999998,241.18828125,234.93085937499998
417.801,243.94140625,240.54453125,234.428125
417.901,242.882421875,239.941796875,233.92499999999998
418.001,241.787890625,239.3359375,233.337890625
418.101,240.81875,238.9015625,232.90976562499998
418.201,239.78984375000002,238.4765625,232.28828125
418.3,238.823828125,238.148828125,231.82890625
418.401,237.90156249999998,237.764453125,231.35078125
418.501,237.135546875,237.326953125,230.99492187500002
418.601,236.50390625,236.85234375,230.729296875
418.701,235.94765625,236.31484375,230.50117187499998
418.801,235.39765625,235.81796875,230.341796875
418.901,234.79765625,235.26171875,230.16054687500002
419.001,234.20390625000002,234.723828125,229.998046875
419.101,233.60390625,234.14570312499998,229.857421875
419.201,232.98515625,233.458203125,229.726171875
419.3,232.36015625000002,232.630078125,229.604296875
419.4,231.71328125000002,231.6734375,229.48906250000002
419.501,230.99765624999998,230.4390625,229.3640625
419.6,230.36640624999998,229.39531250000002,229.3046875
419.701,229.626171875,227.98906250000002,229.2671875
419.8,228.908203125,226.6421875,229.2765625
419.901,228.13046875,225.09218750000002,229.3078125
420.0,227.359375,223.5953125,229.3265625
420.101,226.584765625,222.2109375,229.3046875
420.202,225.807421875,220.8828125,229.2546875
420.301,224.9859375,219.539453125,229.1859375
420.401,224.251953125,218.489453125,229.1078125
420.501,223.440234375,217.42070312500002,228.98593749999998
420.601,222.65937499999998,216.70234375,228.8609375
420.7,221.862890625,215.99921875,228.7078125
420.8,221.06015625,215.246484375,228.54218749999998
420.9,220.254296875,214.396875,228.37968750000002
421.002,219.4453125,213.372265625,228.17656250000002
421.101,218.65507812500002,212.46953125000002,228.0234375
421.2,217.824609375,211.388671875,227.805078125
421.301,217.021484375,210.47890625,227.64570312499998
421.404,216.14921875000002,209.39765625,227.467578125
421.502,215.30820312499998,208.372265625,227.283203125
421.602,214.4609375,207.496875,227.064453125
421.701,213.641796875,206.925,226.78632812499998
421.801,212.82304687500002,206.621484375,226.389453125
421.901,212.04140625000002,206.502734375,226.06171875
