Format Version,1.23,Take Name,cam1_output_1779078950,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 02:35:51 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
57,5.7000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031495,-0.588176,-0.303587,0.110830,-0.595203,-0.302717,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
58,5.8000,0.000000,0.000000,0.000000,0.190505,-0.606262,-0.302918,0.031668,-0.593196,-0.304665,0.111087,-0.599729,-0.303791,0.121734,-0.621878,-0.213534,0.118682,-0.631963,-0.279407
59,5.9000,0.000000,0.000000,0.000000,0.190281,-0.605320,-0.301102,0.031599,-0.591188,-0.304234,0.110940,-0.598254,-0.302668,0.121752,-0.618877,-0.212986,0.118613,-0.629955,-0.278975
60,6.0000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121579,-0.613857,-0.211908,0.118440,-0.624935,-0.277897
61,6.1000,0.000000,0.000000,0.000000,0.190200,-0.603234,-0.302063,0.031530,-0.589180,-0.303802,0.110865,-0.596207,-0.302933,0.121683,-0.616869,-0.212555,0.118544,-0.627947,-0.278544
62,6.2000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031495,-0.588176,-0.303587,0.110830,-0.595203,-0.302717,0.121648,-0.615865,-0.212339,0.118594,-0.625945,-0.278290
63,6.3000,0.000000,0.000000,0.000000,0.189958,-0.596206,-0.300553,0.031287,-0.582152,-0.302292,0.110623,-0.589179,-0.301422,0.121343,-0.610757,-0.212523,0.118302,-0.620919,-0.277034
64,6.4000,0.000000,0.000000,0.000000,0.190436,-0.604254,-0.302486,0.031577,-0.590174,-0.304227,0.111007,-0.597214,-0.303357,0.121752,-0.618877,-0.212986,0.118613,-0.629955,-0.278975
65,6.5000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
66,6.6000,0.000000,0.000000,0.000000,0.190027,-0.598214,-0.300984,0.031357,-0.584160,-0.302724,0.110692,-0.591187,-0.301854,0.121510,-0.611849,-0.211476,0.118371,-0.622927,-0.277465
