Format Version,1.23,Take Name,heart_sim_output,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-03-18 11:43:15 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
56,5.6000,0.000000,0.000000,0.000000,-0.084220,0.131219,0.071952,0.068878,0.134924,0.068344,-0.007671,0.133072,0.070148,-0.010973,0.147557,0.144378,0.017426,0.146646,0.098107
57,5.7000,0.000000,0.000000,0.000000,-0.084220,0.131219,0.071952,0.068878,0.134924,0.068344,-0.007671,0.133072,0.070148,-0.010973,0.147557,0.144378,0.017426,0.146646,0.098107
58,5.8000,0.000000,0.000000,0.000000,-0.084721,0.131476,0.071891,0.068508,0.134603,0.068351,-0.008106,0.133040,0.070121,-0.011285,0.147163,0.144458,0.017070,0.147294,0.098078
59,5.9000,0.000000,0.000000,0.000000,-0.084721,0.131476,0.071891,0.068508,0.134603,0.068351,-0.008106,0.133040,0.070121,-0.011285,0.147163,0.144458,0.017070,0.147294,0.098078
60,6.0000,0.000000,0.000000,0.000000,-0.084721,0.131476,0.071891,0.068508,0.134603,0.068351,-0.008106,0.133040,0.070121,-0.011285,0.147163,0.144458,0.017070,0.147294,0.098078
61,6.1000,0.000000,0.000000,0.000000,-0.085575,0.129049,0.072616,0.067561,0.134630,0.068300,-0.009007,0.131840,0.070458,-0.012140,0.145999,0.144772,0.016079,0.145263,0.098388
62,6.2000,0.000000,0.000000,0.000000,-0.085575,0.129049,0.072616,0.067561,0.134630,0.068300,-0.009007,0.131840,0.070458,-0.012140,0.145999,0.144772,0.016079,0.145263,0.098388
63,6.3000,0.000000,0.000000,0.000000,-0.085575,0.129049,0.072616,0.067561,0.134630,0.068300,-0.009007,0.131840,0.070458,-0.012140,0.145999,0.144772,0.016079,0.145263,0.098388
64,6.4000,0.000000,0.000000,0.000000,-0.084439,0.131861,0.071604,0.068964,0.135464,0.068214,-0.007737,0.133663,0.069909,-0.010933,0.147522,0.144370,0.017462,0.146603,0.098096
65,6.5000,0.000000,0.000000,0.000000,-0.084439,0.131861,0.071604,0.068964,0.135464,0.068214,-0.007737,0.133663,0.069909,-0.010933,0.147522,0.144370,0.017462,0.146603,0.098096
66,6.6000,0.000000,0.000000,0.000000,-0.084078,0.132250,0.071421,0.069211,0.134713,0.068243,-0.007434,0.133481,0.069832,-0.010624,0.147980,0.144205,0.017779,0.146911,0.097407
67,6.7000,0.000000,0.000000,0.000000,-0.084078,0.132250,0.071421,0.069211,0.134713,0.068243,-0.007434,0.133481,0.069832,-0.010624,0.147980,0.144205,0.017779,0.146911,0.097407
68,6.8000,0.000000,0.000000,0.000000,-0.084078,0.132250,0.071421,0.069211,0.134713,0.068243,-0.007434,0.133481,0.069832,-0.010624,0.147980,0.144205,0.017779,0.146911,0.097407
69,6.9000,0.000000,0.000000,0.000000,-0.084516,0.130652,0.072148,0.068612,0.134994,0.068279,-0.007952,0.132823,0.070213,-0.011215,0.147152,0.144493,0.017129,0.147282,0.098107
70,7.0000,0.000000,0.000000,0.000000,-0.084516,0.130652,0.072148,0.068612,0.134994,0.068279,-0.007952,0.132823,0.070213,-0.011215,0.147152,0.144493,0.017129,0.147282,0.098107
71,7.1000,0.000000,0.000000,0.000000,-0.085212,0.129198,0.072186,0.067918,0.134457,0.068385,-0.008647,0.131828,0.070286,-0.011904,0.147481,0.144640,0.016448,0.145663,0.098290
72,7.2000,0.000000,0.000000,0.000000,-0.085212,0.129198,0.072186,0.067918,0.134457,0.068385,-0.008647,0.131828,0.070286,-0.011904,0.147481,0.144640,0.016448,0.145663,0.098290
73,7.3000,0.000000,0.000000,0.000000,-0.085212,0.129198,0.072186,0.067918,0.134457,0.068385,-0.008647,0.131828,0.070286,-0.011904,0.147481,0.144640,0.016448,0.145663,0.098290
74,7.4000,0.000000,0.000000,0.000000,-0.084543,0.130573,0.072176,0.068579,0.135103,0.068336,-0.007982,0.132838,0.070256,-0.011267,0.147129,0.144523,0.017078,0.147277,0.098136
75,7.5000,0.000000,0.000000,0.000000,-0.084543,0.130573,0.072176,0.068579,0.135103,0.068336,-0.007982,0.132838,0.070256,-0.011267,0.147129,0.144523,0.017078,0.147277,0.098136
76,7.6000,0.000000,0.000000,0.000000,-0.084244,0.131299,0.071921,0.068830,0.135202,0.068195,-0.007707,0.133250,0.070058,-0.010957,0.147544,0.144374,0.017426,0.147637,0.098011
77,7.7000,0.000000,0.000000,0.000000,-0.084244,0.131299,0.071921,0.068830,0.135202,0.068195,-0.007707,0.133250,0.070058,-0.010957,0.147544,0.144374,0.017426,0.147637,0.098011
78,7.8000,0.000000,0.000000,0.000000,-0.084190,0.131060,0.071948,0.068862,0.134390,0.068389,-0.007664,0.132725,0.070168,-0.010983,0.147557,0.144373,0.017409,0.147651,0.098016
79,7.9000,0.000000,0.000000,0.000000,-0.084190,0.131060,0.071948,0.068862,0.134390,0.068389,-0.007664,0.132725,0.070168,-0.010983,0.147557,0.144373,0.017409,0.147651,0.098016
80,8.0000,0.000000,0.000000,0.000000,-0.084588,0.131079,0.072058,0.068546,0.134648,0.068372,-0.008021,0.132864,0.070215,-0.011223,0.147118,0.144522,0.017110,0.147266,0.098129
81,8.1000,0.000000,0.000000,0.000000,-0.084588,0.131079,0.072058,0.068546,0.134648,0.068372,-0.008021,0.132864,0.070215,-0.011223,0.147118,0.144522,0.017110,0.147266,0.098129
82,8.2000,0.000000,0.000000,0.000000,-0.084588,0.131079,0.072058,0.068546,0.134648,0.068372,-0.008021,0.132864,0.070215,-0.011223,0.147118,0.144522,0.017110,0.147266,0.098129
83,8.3000,0.000000,0.000000,0.000000,-0.084293,0.131515,0.071894,0.068102,0.131441,0.068925,-0.008095,0.131478,0.070410,-0.010958,0.147579,0.144358,0.017423,0.147666,0.097993
84,8.4000,0.000000,0.000000,0.000000,-0.084293,0.131515,0.071894,0.068102,0.131441,0.068925,-0.008095,0.131478,0.070410,-0.010958,0.147579,0.144358,0.017423,0.147666,0.097993
