Format Version,1.23,Take Name,heart_sim_output_1779180817,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-19 06:53:38 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
34,3.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
35,3.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
36,3.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
37,3.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
38,3.800000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
39,3.900000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
40,4.000000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
41,4.100000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
42,4.200000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
43,4.300000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
44,4.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
45,4.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
46,4.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
47,4.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
48,4.800000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
49,4.900000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
50,5.000000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
51,5.100000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
52,5.200000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
53,5.300000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
54,5.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
55,5.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
56,5.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
57,5.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
58,5.800000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
59,5.900000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
60,6.000000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
61,6.100000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
62,6.200000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
63,6.300000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
64,6.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
65,6.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
66,6.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
67,6.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
68,6.800000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
69,6.900000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
70,7.000000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
71,7.100000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
72,7.200000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
73,7.300000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
