Format Version,1.23,Take Name,cam1_output_1779067784,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 11:29:44 AM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
78,7.8000,0.000000,0.000000,0.000000,0.176784,-0.594127,-0.286769,0.030335,-0.578747,-0.288358,0.103559,-0.586437,-0.287563,0.111711,-0.610831,-0.223530,0.109048,-0.621162,-0.267677
79,7.9000,0.000000,0.000000,0.000000,0.176957,-0.599147,-0.287848,0.030529,-0.584780,-0.289443,0.103743,-0.591964,-0.288645,0.111884,-0.615851,-0.224609,0.109221,-0.626182,-0.268756
80,8.0000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.111868,-0.618854,-0.225132,0.109290,-0.628190,-0.269187
81,8.1000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.113105,-0.619024,-0.225152,0.109290,-0.628190,-0.269187
82,8.2000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.113192,-0.618030,-0.225060,0.109290,-0.628190,-0.269187
83,8.3000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.071231,-0.626529,-0.386301,0.109225,-0.623107,-0.269519
84,8.4000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.111815,-0.613843,-0.224177,0.109142,-0.624105,-0.269552
85,8.5000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.111884,-0.615851,-0.224609,0.109221,-0.626182,-0.268756
86,8.6000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.113192,-0.618030,-0.225060,0.109290,-0.628190,-0.269187
87,8.7000,0.000000,0.000000,0.000000,0.177027,-0.601155,-0.288279,0.030599,-0.586789,-0.289875,0.103813,-0.593972,-0.289077,0.113192,-0.618030,-0.225060,0.109290,-0.628190,-0.269187
88,8.8000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.111954,-0.617859,-0.225040,0.109290,-0.628190,-0.269187
89,8.9000,0.000000,0.000000,0.000000,0.177027,-0.601155,-0.288279,0.030599,-0.586789,-0.289875,0.103813,-0.593972,-0.289077,0.111868,-0.618854,-0.225132,0.109373,-0.627192,-0.269153
90,9.0000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.113053,-0.614014,-0.224197,0.109069,-0.625172,-0.268359
91,9.1000,0.000000,0.000000,0.000000,0.177027,-0.601155,-0.288279,0.030599,-0.586789,-0.289875,0.103813,-0.593972,-0.289077,0.113279,-0.617036,-0.224968,0.109290,-0.628190,-0.269187
92,9.2000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030577,-0.585775,-0.289868,0.103885,-0.592971,-0.289069,0.113192,-0.618030,-0.225060,0.109373,-0.627192,-0.269153
93,9.3000,0.000000,0.000000,0.000000,0.177096,-0.603163,-0.288711,0.030646,-0.587783,-0.290300,0.103871,-0.595473,-0.289505,0.113261,-0.620038,-0.225491,0.109360,-0.630198,-0.269619
94,9.4000,0.000000,0.000000,0.000000,0.177096,-0.603163,-0.288711,0.030689,-0.589810,-0.290313,0.103893,-0.596487,-0.289512,0.111938,-0.620862,-0.225564,0.109360,-0.630198,-0.269619
95,9.5000,0.000000,0.000000,0.000000,0.176888,-0.597139,-0.287416,0.030482,-0.583786,-0.289018,0.103685,-0.590463,-0.288217,0.113053,-0.614014,-0.224197,0.109235,-0.623176,-0.268290
96,9.6000,0.000000,0.000000,0.000000,0.177366,-0.605188,-0.289349,0.030772,-0.591808,-0.290953,0.104069,-0.598498,-0.290151,0.113365,-0.623050,-0.226138,0.109464,-0.633210,-0.270266
97,9.7000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.113123,-0.616022,-0.224628,0.109304,-0.625184,-0.268721
98,9.8000,0.000000,0.000000,0.000000,0.176715,-0.592119,-0.286337,0.030287,-0.577753,-0.287933,0.103501,-0.584936,-0.287135,0.111642,-0.608823,-0.223098,0.109062,-0.618156,-0.267211
99,9.9000,0.000000,0.000000,0.000000,0.177200,-0.606175,-0.289358,0.030750,-0.590795,-0.290947,0.103975,-0.598485,-0.290152,0.113365,-0.623050,-0.226138,0.109547,-0.632212,-0.270231
100,10.0000,0.000000,0.000000,0.000000,0.176957,-0.599147,-0.287848,0.030529,-0.584780,-0.289443,0.103743,-0.591964,-0.288645,0.113123,-0.616022,-0.224628,0.109221,-0.626182,-0.268756
101,10.1000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.111884,-0.615851,-0.224609,0.109221,-0.626182,-0.268756
